supplier_id,supplier_name,event_date,expected_delivery,actual_delivery,delay_days,quantity_delivered,material_category
SUP0127,"Peters, Russell and Johnson",2025-09-13,2025-07-30,2025-09-13,0,80,Finishing
SUP0127,"Peters, Russell and Johnson",2025-03-04,2025-01-09,2025-03-04,0,100,Finishing
SUP0127,"Peters, Russell and Johnson",2025-10-06,2025-08-13,2025-10-06,0,89,Finishing
SUP0127,"Peters, Russell and Johnson",2025-09-29,2025-08-23,2025-09-29,0,98,Finishing
SUP0127,"Peters, Russell and Johnson",2024-11-15,2024-10-09,2024-11-15,0,83,Finishing
SUP0127,"Peters, Russell and Johnson",2025-12-22,2025-11-17,2025-12-22,0,99,Finishing
SUP0127,"Peters, Russell and Johnson",2026-03-11,2026-01-26,2026-03-11,0,93,Finishing
SUP0127,"Peters, Russell and Johnson",2026-03-14,2026-01-21,2026-03-14,0,91,Finishing
SUP0127,"Peters, Russell and Johnson",2025-12-17,2025-11-04,2025-12-17,0,88,Finishing
SUP0127,"Peters, Russell and Johnson",2025-01-13,2024-11-27,2025-01-13,0,82,Finishing
SUP0127,"Peters, Russell and Johnson",2026-01-28,2025-12-27,2026-01-28,0,91,Finishing
SUP0127,"Peters, Russell and Johnson",2024-12-04,2024-10-23,2024-12-04,0,87,Finishing
SUP0127,"Peters, Russell and Johnson",2025-11-15,2025-10-13,2025-11-15,0,82,Finishing
SUP0127,"Peters, Russell and Johnson",2025-09-25,2025-08-05,2025-09-25,0,97,Finishing
SUP0127,"Peters, Russell and Johnson",2025-03-18,2025-01-30,2025-03-18,0,82,Finishing
SUP0128,Adams-Thomas,2025-09-27,2025-08-10,2025-09-27,0,97,Sewing
SUP0128,Adams-Thomas,2026-02-23,2026-01-17,2026-02-23,0,89,Sewing
SUP0128,Adams-Thomas,2025-11-19,2025-09-27,2025-11-19,0,80,Sewing
SUP0128,Adams-Thomas,2025-03-20,2025-02-17,2025-03-20,0,80,Sewing
SUP0128,Adams-Thomas,2025-12-10,2025-10-25,2025-12-10,0,98,Sewing
SUP0128,Adams-Thomas,2026-03-26,2026-02-15,2026-03-31,5,90,Sewing
SUP0128,Adams-Thomas,2025-07-29,2025-06-02,2025-07-29,0,86,Sewing
SUP0128,Adams-Thomas,2025-09-23,2025-08-03,2025-09-23,0,95,Sewing
SUP0128,Adams-Thomas,2025-08-28,2025-07-26,2025-08-28,0,97,Sewing
SUP0128,Adams-Thomas,2026-01-22,2025-12-19,2026-01-22,0,96,Sewing
SUP0128,Adams-Thomas,2025-11-07,2025-09-11,2025-11-23,16,96,Sewing
SUP0128,Adams-Thomas,2026-01-20,2025-12-03,2026-01-20,0,100,Sewing
SUP0128,Adams-Thomas,2025-02-05,2024-12-11,2025-02-05,0,87,Sewing
SUP0128,Adams-Thomas,2025-07-10,2025-05-28,2025-07-10,0,93,Sewing
SUP0128,Adams-Thomas,2026-02-20,2025-12-25,2026-02-20,0,92,Sewing
SUP0128,Adams-Thomas,2026-03-07,2026-01-30,2026-03-07,0,91,Sewing
SUP0128,Adams-Thomas,2025-02-28,2025-01-15,2025-02-28,0,87,Sewing
SUP0128,Adams-Thomas,2025-11-25,2025-10-11,2025-11-25,0,96,Sewing
SUP0128,Adams-Thomas,2025-02-12,2024-12-24,2025-03-05,21,85,Sewing
SUP0128,Adams-Thomas,2025-07-31,2025-06-12,2025-07-31,0,95,Sewing
SUP0128,Adams-Thomas,2026-01-18,2025-12-06,2026-01-18,0,93,Sewing
SUP0128,Adams-Thomas,2026-01-27,2025-12-11,2026-01-27,0,84,Sewing
SUP0128,Adams-Thomas,2026-02-23,2026-01-13,2026-02-23,0,88,Sewing
SUP0128,Adams-Thomas,2024-12-15,2024-10-26,2025-01-14,30,90,Sewing
SUP0128,Adams-Thomas,2025-05-29,2025-04-03,2025-05-29,0,90,Sewing
SUP0128,Adams-Thomas,2025-05-24,2025-03-28,2025-06-10,17,95,Sewing
SUP0128,Adams-Thomas,2025-03-05,2025-01-10,2025-03-28,23,98,Sewing
SUP0128,Adams-Thomas,2025-11-15,2025-10-01,2025-11-15,0,95,Sewing
SUP0128,Adams-Thomas,2025-04-19,2025-03-03,2025-04-19,0,100,Sewing
SUP0128,Adams-Thomas,2026-01-30,2025-12-23,2026-01-30,0,88,Sewing
SUP0128,Adams-Thomas,2025-06-13,2025-04-25,2025-06-13,0,90,Sewing
SUP0128,Adams-Thomas,2025-05-08,2025-03-10,2025-05-08,0,86,Sewing
SUP0128,Adams-Thomas,2025-04-13,2025-03-05,2025-04-13,0,90,Sewing
SUP0128,Adams-Thomas,2024-10-21,2024-08-31,2024-10-21,0,88,Sewing
SUP0128,Adams-Thomas,2025-01-25,2024-12-05,2025-01-25,0,99,Sewing
SUP0128,Adams-Thomas,2025-11-13,2025-09-19,2025-11-23,10,86,Sewing
SUP0128,Adams-Thomas,2025-03-30,2025-02-06,2025-03-30,0,90,Sewing
SUP0128,Adams-Thomas,2025-09-07,2025-07-14,2025-09-07,0,96,Sewing
SUP0128,Adams-Thomas,2025-10-09,2025-09-06,2025-10-09,0,89,Sewing
SUP0128,Adams-Thomas,2025-07-26,2025-06-20,2025-07-26,0,100,Sewing
SUP0128,Adams-Thomas,2025-04-24,2025-03-20,2025-05-20,26,95,Sewing
SUP0128,Adams-Thomas,2025-03-17,2025-02-08,2025-03-17,0,88,Sewing
SUP0128,Adams-Thomas,2024-12-20,2024-11-03,2024-12-20,0,88,Sewing
SUP0128,Adams-Thomas,2026-01-21,2025-12-14,2026-01-21,0,92,Sewing
SUP0128,Adams-Thomas,2025-02-26,2025-01-27,2025-02-26,0,88,Sewing
SUP0128,Adams-Thomas,2024-11-14,2024-10-01,2024-12-02,18,98,Sewing
SUP0128,Adams-Thomas,2025-06-25,2025-05-10,2025-06-25,0,86,Sewing
SUP0129,Smith-Foster,2026-02-11,2025-12-30,2026-02-11,0,95,Sewing
SUP0129,Smith-Foster,2025-12-15,2025-10-31,2025-12-15,0,90,Sewing
SUP0129,Smith-Foster,2025-12-03,2025-10-30,2025-12-03,0,91,Sewing
SUP0129,Smith-Foster,2026-02-08,2026-01-08,2026-02-17,9,83,Sewing
SUP0129,Smith-Foster,2025-07-04,2025-05-31,2025-08-03,30,93,Sewing
SUP0129,Smith-Foster,2025-09-07,2025-08-07,2025-09-26,19,81,Sewing
SUP0129,Smith-Foster,2026-03-25,2026-02-20,2026-03-25,0,99,Sewing
SUP0129,Smith-Foster,2025-06-25,2025-05-17,2025-06-25,0,87,Sewing
SUP0129,Smith-Foster,2025-08-22,2025-07-04,2025-08-22,0,88,Sewing
SUP0129,Smith-Foster,2025-04-07,2025-02-10,2025-04-07,0,80,Sewing
SUP0129,Smith-Foster,2025-05-15,2025-03-22,2025-05-15,0,92,Sewing
SUP0129,Smith-Foster,2025-09-08,2025-07-23,2025-09-08,0,85,Sewing
SUP0129,Smith-Foster,2026-01-01,2025-11-14,2026-01-01,0,88,Sewing
SUP0129,Smith-Foster,2024-11-23,2024-10-21,2024-11-23,0,93,Sewing
SUP0129,Smith-Foster,2025-08-21,2025-07-15,2025-08-21,0,85,Sewing
SUP0129,Smith-Foster,2025-10-09,2025-08-11,2025-10-09,0,83,Sewing
SUP0129,Smith-Foster,2026-04-01,2026-02-23,2026-04-01,0,93,Sewing
SUP0129,Smith-Foster,2025-03-05,2025-01-20,2025-03-05,0,83,Sewing
SUP0129,Smith-Foster,2026-01-11,2025-11-29,2026-01-11,0,94,Sewing
SUP0129,Smith-Foster,2025-11-02,2025-09-10,2025-11-30,28,99,Sewing
SUP0129,Smith-Foster,2025-03-11,2025-02-09,2025-03-11,0,88,Sewing
SUP0129,Smith-Foster,2025-09-06,2025-07-10,2025-09-06,0,93,Sewing
SUP0130,Bennett-Velasquez,2025-04-19,2025-03-10,2025-04-19,0,96,Finishing
SUP0130,Bennett-Velasquez,2025-03-03,2025-01-06,2025-03-03,0,86,Finishing
SUP0130,Bennett-Velasquez,2025-03-19,2025-02-13,2025-03-19,0,99,Finishing
SUP0130,Bennett-Velasquez,2025-03-14,2025-02-07,2025-03-21,7,86,Finishing
SUP0130,Bennett-Velasquez,2025-05-18,2025-04-07,2025-05-18,0,87,Finishing
SUP0130,Bennett-Velasquez,2025-06-11,2025-04-14,2025-06-11,0,99,Finishing
SUP0130,Bennett-Velasquez,2024-12-10,2024-10-11,2024-12-10,0,98,Finishing
SUP0130,Bennett-Velasquez,2025-07-29,2025-06-09,2025-07-29,0,94,Finishing
SUP0130,Bennett-Velasquez,2026-03-13,2026-01-30,2026-03-13,0,91,Finishing
SUP0130,Bennett-Velasquez,2025-03-10,2025-02-08,2025-03-10,0,94,Finishing
SUP0130,Bennett-Velasquez,2025-01-25,2024-12-24,2025-01-25,0,91,Finishing
SUP0130,Bennett-Velasquez,2025-08-13,2025-07-06,2025-08-13,0,88,Finishing
SUP0130,Bennett-Velasquez,2024-11-30,2024-10-26,2024-11-30,0,98,Finishing
SUP0130,Bennett-Velasquez,2024-10-22,2024-09-03,2024-10-22,0,86,Finishing
SUP0130,Bennett-Velasquez,2026-02-26,2026-01-15,2026-02-26,0,87,Finishing
SUP0130,Bennett-Velasquez,2026-01-02,2025-11-11,2026-01-05,3,99,Finishing
SUP0130,Bennett-Velasquez,2026-02-12,2026-01-05,2026-02-12,0,88,Finishing
SUP0130,Bennett-Velasquez,2024-12-27,2024-11-23,2024-12-27,0,93,Finishing
SUP0130,Bennett-Velasquez,2025-06-23,2025-04-27,2025-07-01,8,93,Finishing
SUP0130,Bennett-Velasquez,2025-05-20,2025-04-15,2025-05-20,0,87,Finishing
SUP0130,Bennett-Velasquez,2025-12-31,2025-11-12,2025-12-31,0,100,Finishing
SUP0130,Bennett-Velasquez,2025-10-06,2025-08-28,2025-10-06,0,93,Finishing
SUP0130,Bennett-Velasquez,2025-10-15,2025-09-08,2025-10-15,0,86,Finishing
SUP0130,Bennett-Velasquez,2026-01-16,2025-12-15,2026-01-25,9,85,Finishing
SUP0130,Bennett-Velasquez,2025-11-28,2025-10-05,2025-11-28,0,91,Finishing
SUP0130,Bennett-Velasquez,2025-10-03,2025-08-30,2025-10-03,0,85,Finishing
SUP0130,Bennett-Velasquez,2025-07-27,2025-06-02,2025-07-27,0,85,Finishing
SUP0130,Bennett-Velasquez,2025-06-30,2025-05-15,2025-07-17,17,96,Finishing
SUP0130,Bennett-Velasquez,2026-02-05,2025-12-25,2026-02-05,0,81,Finishing
SUP0130,Bennett-Velasquez,2024-12-10,2024-11-06,2024-12-18,8,99,Finishing
SUP0130,Bennett-Velasquez,2025-03-24,2025-02-04,2025-04-08,15,87,Finishing
SUP0130,Bennett-Velasquez,2024-12-25,2024-11-20,2024-12-25,0,87,Finishing
SUP0130,Bennett-Velasquez,2025-10-21,2025-09-01,2025-10-21,0,81,Finishing
SUP0130,Bennett-Velasquez,2026-01-26,2025-12-15,2026-01-26,0,89,Finishing
SUP0130,Bennett-Velasquez,2024-12-19,2024-11-03,2025-01-10,22,92,Finishing
SUP0130,Bennett-Velasquez,2025-02-15,2024-12-19,2025-02-15,0,100,Finishing
SUP0130,Bennett-Velasquez,2024-10-19,2024-09-08,2024-11-07,19,92,Finishing
SUP0130,Bennett-Velasquez,2025-07-21,2025-06-05,2025-07-27,6,96,Finishing
SUP0131,"Porter, Schultz and Allen",2025-11-26,2025-10-02,2025-11-26,0,82,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-03-24,2025-01-27,2025-03-24,0,99,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-02-06,2024-12-26,2025-02-06,0,91,Raw Materials
SUP0131,"Porter, Schultz and Allen",2026-03-11,2026-01-30,2026-03-11,0,80,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-08-27,2025-07-15,2025-09-21,25,84,Raw Materials
SUP0131,"Porter, Schultz and Allen",2024-12-30,2024-11-03,2024-12-30,0,84,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-05-30,2025-04-18,2025-05-30,0,80,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-08-15,2025-06-18,2025-08-15,0,95,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-02-20,2025-01-07,2025-02-20,0,91,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-09-07,2025-07-25,2025-09-07,0,81,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-07-27,2025-05-28,2025-07-27,0,100,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-12-22,2025-11-13,2025-12-22,0,91,Raw Materials
SUP0131,"Porter, Schultz and Allen",2024-12-14,2024-10-16,2024-12-14,0,100,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-01-16,2024-12-15,2025-01-16,0,91,Raw Materials
SUP0131,"Porter, Schultz and Allen",2024-10-27,2024-09-10,2024-10-27,0,95,Raw Materials
SUP0131,"Porter, Schultz and Allen",2026-01-25,2025-12-15,2026-01-25,0,89,Raw Materials
SUP0131,"Porter, Schultz and Allen",2024-11-02,2024-09-28,2024-11-02,0,83,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-11-06,2025-09-14,2025-11-06,0,88,Raw Materials
SUP0131,"Porter, Schultz and Allen",2026-02-02,2026-01-03,2026-02-02,0,100,Raw Materials
SUP0131,"Porter, Schultz and Allen",2024-10-18,2024-09-07,2024-10-18,0,92,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-04-27,2025-03-03,2025-04-27,0,91,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-05-05,2025-03-27,2025-05-05,0,96,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-11-29,2025-10-02,2025-11-29,0,95,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-01-16,2024-11-23,2025-01-16,0,97,Raw Materials
SUP0131,"Porter, Schultz and Allen",2024-11-02,2024-10-01,2024-11-07,5,92,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-05-01,2025-03-11,2025-05-01,0,100,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-07-05,2025-06-01,2025-07-05,0,86,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-12-30,2025-11-11,2025-12-30,0,92,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-08-22,2025-07-22,2025-08-22,0,80,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-11-19,2025-10-14,2025-11-19,0,86,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-02-01,2024-12-08,2025-02-06,5,93,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-07-17,2025-05-19,2025-07-17,0,82,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-10-19,2025-08-23,2025-10-19,0,95,Raw Materials
SUP0131,"Porter, Schultz and Allen",2026-01-27,2025-12-21,2026-01-27,0,85,Raw Materials
SUP0131,"Porter, Schultz and Allen",2024-11-15,2024-10-13,2024-11-15,0,94,Raw Materials
SUP0131,"Porter, Schultz and Allen",2025-04-19,2025-03-01,2025-04-19,0,91,Raw Materials
SUP0132,Sandoval LLC,2025-07-14,2025-05-27,2025-07-14,0,90,Weaving
SUP0132,Sandoval LLC,2025-05-05,2025-03-20,2025-05-05,0,98,Weaving
SUP0132,Sandoval LLC,2024-10-19,2024-08-29,2024-10-19,0,99,Weaving
SUP0132,Sandoval LLC,2025-07-27,2025-06-20,2025-08-10,14,95,Weaving
SUP0132,Sandoval LLC,2025-06-30,2025-05-21,2025-07-10,10,95,Weaving
SUP0132,Sandoval LLC,2025-02-14,2025-01-14,2025-02-24,10,88,Weaving
SUP0132,Sandoval LLC,2025-12-16,2025-10-21,2025-12-16,0,87,Weaving
SUP0132,Sandoval LLC,2025-08-23,2025-06-26,2025-09-07,15,84,Weaving
SUP0132,Sandoval LLC,2025-12-25,2025-11-03,2025-12-25,0,91,Weaving
SUP0132,Sandoval LLC,2025-02-06,2024-12-15,2025-02-06,0,98,Weaving
SUP0132,Sandoval LLC,2025-04-30,2025-03-22,2025-04-30,0,85,Weaving
SUP0132,Sandoval LLC,2024-11-28,2024-09-29,2024-12-01,3,90,Weaving
SUP0132,Sandoval LLC,2026-02-05,2025-12-24,2026-02-05,0,93,Weaving
SUP0132,Sandoval LLC,2025-10-29,2025-09-16,2025-10-29,0,80,Weaving
SUP0132,Sandoval LLC,2025-04-28,2025-02-27,2025-04-28,0,89,Weaving
SUP0132,Sandoval LLC,2025-08-06,2025-06-22,2025-08-22,16,92,Weaving
SUP0132,Sandoval LLC,2025-08-28,2025-07-17,2025-08-28,0,87,Weaving
SUP0132,Sandoval LLC,2025-06-15,2025-05-09,2025-06-15,0,85,Weaving
SUP0132,Sandoval LLC,2025-04-25,2025-03-21,2025-04-25,0,98,Weaving
SUP0132,Sandoval LLC,2025-03-15,2025-01-17,2025-03-15,0,82,Weaving
SUP0132,Sandoval LLC,2026-01-10,2025-11-16,2026-01-10,0,84,Weaving
SUP0132,Sandoval LLC,2025-01-21,2024-12-07,2025-02-20,30,100,Weaving
SUP0132,Sandoval LLC,2025-10-31,2025-09-30,2025-10-31,0,85,Weaving
SUP0132,Sandoval LLC,2026-03-02,2026-01-27,2026-03-02,0,91,Weaving
SUP0132,Sandoval LLC,2025-04-04,2025-02-12,2025-04-04,0,81,Weaving
SUP0132,Sandoval LLC,2025-10-17,2025-08-20,2025-10-17,0,83,Weaving
SUP0132,Sandoval LLC,2026-02-24,2026-01-07,2026-02-24,0,81,Weaving
SUP0132,Sandoval LLC,2026-04-04,2026-02-07,2026-04-30,26,85,Weaving
SUP0132,Sandoval LLC,2025-02-28,2025-01-03,2025-03-04,4,88,Weaving
SUP0132,Sandoval LLC,2025-06-10,2025-04-22,2025-06-13,3,99,Weaving
SUP0132,Sandoval LLC,2025-06-17,2025-05-14,2025-06-17,0,99,Weaving
SUP0132,Sandoval LLC,2025-07-12,2025-06-07,2025-07-12,0,96,Weaving
SUP0132,Sandoval LLC,2025-12-27,2025-11-12,2025-12-27,0,89,Weaving
SUP0132,Sandoval LLC,2026-03-03,2026-01-20,2026-03-25,22,85,Weaving
SUP0132,Sandoval LLC,2024-12-06,2024-10-12,2024-12-06,0,96,Weaving
SUP0133,Myers-Barton,2025-06-08,2025-04-19,2025-06-08,0,92,Sewing
SUP0133,Myers-Barton,2025-01-31,2024-12-07,2025-02-26,26,89,Sewing
SUP0133,Myers-Barton,2025-05-05,2025-03-30,2025-05-05,0,84,Sewing
SUP0133,Myers-Barton,2025-10-28,2025-09-27,2025-10-28,0,98,Sewing
SUP0133,Myers-Barton,2025-12-05,2025-11-01,2025-12-05,0,94,Sewing
SUP0133,Myers-Barton,2025-11-26,2025-10-23,2025-11-26,0,89,Sewing
SUP0133,Myers-Barton,2025-04-29,2025-03-08,2025-04-29,0,87,Sewing
SUP0133,Myers-Barton,2024-11-27,2024-10-15,2024-11-27,0,100,Sewing
SUP0133,Myers-Barton,2025-05-30,2025-04-01,2025-05-30,0,95,Sewing
SUP0133,Myers-Barton,2026-03-01,2026-01-19,2026-03-01,0,86,Sewing
SUP0133,Myers-Barton,2025-04-16,2025-03-15,2025-04-16,0,88,Sewing
SUP0133,Myers-Barton,2025-03-02,2025-01-26,2025-03-17,15,92,Sewing
SUP0133,Myers-Barton,2025-05-08,2025-03-25,2025-05-08,0,90,Sewing
SUP0133,Myers-Barton,2025-01-27,2024-12-07,2025-01-27,0,98,Sewing
SUP0133,Myers-Barton,2025-09-28,2025-08-29,2025-10-04,6,88,Sewing
SUP0133,Myers-Barton,2025-02-03,2025-01-02,2025-02-03,0,90,Sewing
SUP0133,Myers-Barton,2025-11-04,2025-10-04,2025-11-12,8,96,Sewing
SUP0133,Myers-Barton,2024-11-13,2024-09-14,2024-11-13,0,86,Sewing
SUP0133,Myers-Barton,2025-10-02,2025-08-20,2025-10-02,0,80,Sewing
SUP0133,Myers-Barton,2025-03-31,2025-02-07,2025-03-31,0,99,Sewing
SUP0133,Myers-Barton,2025-03-19,2025-02-07,2025-03-19,0,95,Sewing
SUP0133,Myers-Barton,2024-11-07,2024-10-02,2024-11-07,0,90,Sewing
SUP0133,Myers-Barton,2024-11-03,2024-09-26,2024-11-03,0,96,Sewing
SUP0133,Myers-Barton,2025-09-15,2025-08-03,2025-10-09,24,81,Sewing
SUP0134,Bowen-Chavez,2025-06-11,2025-04-25,2025-06-26,15,81,Sewing
SUP0134,Bowen-Chavez,2025-06-17,2025-05-08,2025-06-17,0,98,Sewing
SUP0134,Bowen-Chavez,2026-01-30,2025-12-16,2026-02-13,14,94,Sewing
SUP0134,Bowen-Chavez,2025-08-11,2025-06-13,2025-08-11,0,98,Sewing
SUP0134,Bowen-Chavez,2025-08-19,2025-07-06,2025-08-19,0,100,Sewing
SUP0134,Bowen-Chavez,2026-02-24,2025-12-30,2026-02-24,0,98,Sewing
SUP0134,Bowen-Chavez,2025-07-18,2025-06-06,2025-07-18,0,96,Sewing
SUP0134,Bowen-Chavez,2025-08-13,2025-07-13,2025-08-13,0,94,Sewing
SUP0134,Bowen-Chavez,2025-08-03,2025-06-22,2025-08-03,0,81,Sewing
SUP0134,Bowen-Chavez,2026-01-17,2025-11-23,2026-02-04,18,97,Sewing
SUP0134,Bowen-Chavez,2025-02-02,2025-01-03,2025-02-02,0,100,Sewing
SUP0134,Bowen-Chavez,2025-05-26,2025-04-02,2025-05-26,0,81,Sewing
SUP0134,Bowen-Chavez,2024-11-12,2024-09-25,2024-11-12,0,97,Sewing
SUP0134,Bowen-Chavez,2025-06-14,2025-04-21,2025-06-14,0,87,Sewing
SUP0134,Bowen-Chavez,2025-03-02,2025-01-14,2025-03-02,0,85,Sewing
SUP0134,Bowen-Chavez,2025-09-11,2025-08-12,2025-09-11,0,82,Sewing
SUP0134,Bowen-Chavez,2025-05-03,2025-03-14,2025-05-03,0,95,Sewing
SUP0134,Bowen-Chavez,2026-03-14,2026-02-09,2026-03-14,0,88,Sewing
SUP0134,Bowen-Chavez,2025-10-13,2025-08-23,2025-10-13,0,88,Sewing
SUP0134,Bowen-Chavez,2025-02-03,2024-12-30,2025-02-10,7,85,Sewing
SUP0134,Bowen-Chavez,2025-03-30,2025-02-25,2025-04-09,10,89,Sewing
SUP0134,Bowen-Chavez,2026-01-24,2025-12-23,2026-02-21,28,83,Sewing
SUP0134,Bowen-Chavez,2026-04-01,2026-01-31,2026-04-01,0,88,Sewing
SUP0134,Bowen-Chavez,2025-10-03,2025-08-31,2025-10-14,11,83,Sewing
SUP0134,Bowen-Chavez,2024-11-08,2024-09-15,2024-11-26,18,94,Sewing
SUP0134,Bowen-Chavez,2024-10-28,2024-09-25,2024-10-28,0,99,Sewing
SUP0134,Bowen-Chavez,2025-06-24,2025-04-30,2025-06-24,0,82,Sewing
SUP0134,Bowen-Chavez,2025-04-08,2025-03-04,2025-04-08,0,86,Sewing
SUP0134,Bowen-Chavez,2025-07-22,2025-05-30,2025-07-22,0,99,Sewing
SUP0134,Bowen-Chavez,2026-01-06,2025-12-05,2026-01-06,0,90,Sewing
SUP0134,Bowen-Chavez,2025-10-22,2025-09-06,2025-11-09,18,86,Sewing
SUP0134,Bowen-Chavez,2024-11-30,2024-10-02,2024-12-12,12,80,Sewing
SUP0134,Bowen-Chavez,2025-04-21,2025-02-23,2025-04-21,0,93,Sewing
SUP0134,Bowen-Chavez,2025-12-19,2025-10-25,2025-12-19,0,92,Sewing
SUP0135,Hall-Sullivan,2025-10-15,2025-09-09,2025-10-15,0,95,Weaving
SUP0135,Hall-Sullivan,2026-01-26,2025-12-04,2026-01-26,0,95,Weaving
SUP0135,Hall-Sullivan,2024-12-22,2024-11-10,2024-12-22,0,91,Weaving
SUP0135,Hall-Sullivan,2025-09-13,2025-07-17,2025-09-13,0,94,Weaving
SUP0135,Hall-Sullivan,2025-09-24,2025-08-25,2025-09-24,0,80,Weaving
SUP0135,Hall-Sullivan,2025-03-19,2025-01-28,2025-03-19,0,80,Weaving
SUP0135,Hall-Sullivan,2025-05-17,2025-03-21,2025-05-17,0,84,Weaving
SUP0135,Hall-Sullivan,2025-12-27,2025-11-08,2025-12-27,0,83,Weaving
SUP0135,Hall-Sullivan,2025-11-16,2025-10-02,2025-11-16,0,97,Weaving
SUP0135,Hall-Sullivan,2025-04-21,2025-03-19,2025-04-21,0,81,Weaving
SUP0135,Hall-Sullivan,2025-05-15,2025-04-08,2025-05-15,0,93,Weaving
SUP0135,Hall-Sullivan,2025-06-08,2025-05-08,2025-06-10,2,89,Weaving
SUP0135,Hall-Sullivan,2025-11-15,2025-09-24,2025-11-15,0,92,Weaving
SUP0135,Hall-Sullivan,2025-10-30,2025-09-22,2025-10-30,0,93,Weaving
SUP0135,Hall-Sullivan,2026-01-18,2025-12-03,2026-01-18,0,95,Weaving
SUP0135,Hall-Sullivan,2025-05-24,2025-04-01,2025-05-24,0,80,Weaving
SUP0135,Hall-Sullivan,2026-03-09,2026-01-29,2026-03-09,0,82,Weaving
SUP0135,Hall-Sullivan,2025-11-15,2025-09-17,2025-11-15,0,99,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-03-29,2025-02-24,2025-03-29,0,88,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-04-28,2025-03-19,2025-05-04,6,98,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-08-30,2025-07-13,2025-09-07,8,81,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-06-25,2025-05-17,2025-07-13,18,97,Weaving
SUP0136,"Stokes, Brown and Garcia",2026-01-13,2025-11-19,2026-01-13,0,98,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-06-04,2025-04-06,2025-06-04,0,89,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-12-23,2025-10-26,2025-12-23,0,81,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-05-20,2025-03-22,2025-05-23,3,90,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-07-03,2025-05-11,2025-07-03,0,82,Weaving
SUP0136,"Stokes, Brown and Garcia",2025-12-29,2025-10-30,2025-12-30,1,83,Weaving
SUP0136,"Stokes, Brown and Garcia",2024-12-02,2024-11-01,2024-12-02,0,91,Weaving
SUP0137,"Mccarthy, Evans and Mendez",2025-12-16,2025-11-08,2025-12-16,0,97,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-07-25,2025-06-23,2025-07-25,0,85,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-12-19,2025-10-30,2026-01-04,16,86,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-11-26,2025-10-22,2025-11-26,0,96,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-08-03,2025-06-21,2025-08-03,0,96,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-06-29,2025-05-12,2025-07-24,25,86,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2024-11-16,2024-09-30,2024-11-16,0,93,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-08-31,2025-07-13,2025-08-31,0,86,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-06-09,2025-04-29,2025-06-09,0,98,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-02-07,2024-12-10,2025-02-07,0,88,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-07-23,2025-06-04,2025-07-27,4,93,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-07-17,2025-05-28,2025-07-17,0,80,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-12-08,2025-10-27,2025-12-08,0,88,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-11-24,2025-10-07,2025-11-24,0,100,Raw Materials
SUP0137,"Mccarthy, Evans and Mendez",2025-12-03,2025-10-04,2025-12-03,0,84,Raw Materials
